car_name,measurement_data_id,measurement_datetime,measurement_ms,latitude,longitude,gps_error_meter,accel_x_transverse,accel_y_longitudinal,accel_z_vertical,real_time_utc,real_time_jst,real_time_jst_ms,real_time_utc_ms
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026421154,37.49118,139.922326,3,0.477,0.85,9.738,2016-03-15 07:20:21.154000+00:00,2016-03-15 16:20:21.154000+09:00,2016-03-15 16:20:21.154,2016-03-15 07:20:21.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026421254,37.491181,139.92232,3,0.481,0.953,9.641,2016-03-15 07:20:21.254000+00:00,2016-03-15 16:20:21.254000+09:00,2016-03-15 16:20:21.254,2016-03-15 07:20:21.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026421354,37.491182,139.922314,3,0.533,0.884,9.612,2016-03-15 07:20:21.354000+00:00,2016-03-15 16:20:21.354000+09:00,2016-03-15 16:20:21.354,2016-03-15 07:20:21.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026421454,37.491182,139.922307,3,0.636,0.853,9.924,2016-03-15 07:20:21.454000+00:00,2016-03-15 16:20:21.454000+09:00,2016-03-15 16:20:21.454,2016-03-15 07:20:21.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026421554,37.491183,139.922301,2,0.727,0.787,10.211,2016-03-15 07:20:21.554000+00:00,2016-03-15 16:20:21.554000+09:00,2016-03-15 16:20:21.554,2016-03-15 07:20:21.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026421654,37.491184,139.922295,2,0.774,0.904,9.941,2016-03-15 07:20:21.654000+00:00,2016-03-15 16:20:21.654000+09:00,2016-03-15 16:20:21.654,2016-03-15 07:20:21.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026421804,37.491185,139.922285,2,0.801,0.941,9.808,2016-03-15 07:20:21.804000+00:00,2016-03-15 16:20:21.804000+09:00,2016-03-15 16:20:21.804,2016-03-15 07:20:21.804
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026421854,37.491185,139.922282,2,0.774,0.877,9.561,2016-03-15 07:20:21.854000+00:00,2016-03-15 16:20:21.854000+09:00,2016-03-15 16:20:21.854,2016-03-15 07:20:21.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026421954,37.491186,139.922275,2,0.69,0.874,9.598,2016-03-15 07:20:21.954000+00:00,2016-03-15 16:20:21.954000+09:00,2016-03-15 16:20:21.954,2016-03-15 07:20:21.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026422054,37.491187,139.922269,2,0.597,0.952,9.797,2016-03-15 07:20:22.054000+00:00,2016-03-15 16:20:22.054000+09:00,2016-03-15 16:20:22.054,2016-03-15 07:20:22.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026422154,37.491187,139.922262,2,0.538,0.958,9.751,2016-03-15 07:20:22.154000+00:00,2016-03-15 16:20:22.154000+09:00,2016-03-15 16:20:22.154,2016-03-15 07:20:22.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026422254,37.491188,139.922256,2,0.52,0.899,9.616,2016-03-15 07:20:22.254000+00:00,2016-03-15 16:20:22.254000+09:00,2016-03-15 16:20:22.254,2016-03-15 07:20:22.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026422354,37.491189,139.922249,2,0.515,0.845,9.802,2016-03-15 07:20:22.354000+00:00,2016-03-15 16:20:22.354000+09:00,2016-03-15 16:20:22.354,2016-03-15 07:20:22.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026422454,37.49119,139.922243,2,0.534,0.846,9.886,2016-03-15 07:20:22.454000+00:00,2016-03-15 16:20:22.454000+09:00,2016-03-15 16:20:22.454,2016-03-15 07:20:22.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026422554,37.49119,139.922236,2,0.64,0.94,9.82,2016-03-15 07:20:22.554000+00:00,2016-03-15 16:20:22.554000+09:00,2016-03-15 16:20:22.554,2016-03-15 07:20:22.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026422654,37.491191,139.922229,2,0.683,0.96,9.843,2016-03-15 07:20:22.654000+00:00,2016-03-15 16:20:22.654000+09:00,2016-03-15 16:20:22.654,2016-03-15 07:20:22.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026422754,37.491191,139.922223,2,0.757,0.908,9.835,2016-03-15 07:20:22.754000+00:00,2016-03-15 16:20:22.754000+09:00,2016-03-15 16:20:22.754,2016-03-15 07:20:22.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026422854,37.491192,139.922216,2,0.783,0.963,9.94,2016-03-15 07:20:22.854000+00:00,2016-03-15 16:20:22.854000+09:00,2016-03-15 16:20:22.854,2016-03-15 07:20:22.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026422954,37.491192,139.92221,2,0.781,1.047,9.722,2016-03-15 07:20:22.954000+00:00,2016-03-15 16:20:22.954000+09:00,2016-03-15 16:20:22.954,2016-03-15 07:20:22.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026423054,37.491193,139.922203,2,0.706,1.04,9.635,2016-03-15 07:20:23.054000+00:00,2016-03-15 16:20:23.054000+09:00,2016-03-15 16:20:23.054,2016-03-15 07:20:23.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026423154,37.491193,139.922196,2,0.72,0.992,9.835,2016-03-15 07:20:23.154000+00:00,2016-03-15 16:20:23.154000+09:00,2016-03-15 16:20:23.154,2016-03-15 07:20:23.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026423254,37.491194,139.92219,2,0.79,0.933,9.77,2016-03-15 07:20:23.254000+00:00,2016-03-15 16:20:23.254000+09:00,2016-03-15 16:20:23.254,2016-03-15 07:20:23.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026423354,37.491194,139.922183,2,0.758,0.885,9.683,2016-03-15 07:20:23.354000+00:00,2016-03-15 16:20:23.354000+09:00,2016-03-15 16:20:23.354,2016-03-15 07:20:23.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026423454,37.491195,139.922177,2,0.723,0.791,9.795,2016-03-15 07:20:23.454000+00:00,2016-03-15 16:20:23.454000+09:00,2016-03-15 16:20:23.454,2016-03-15 07:20:23.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026423554,37.491195,139.92217,2,0.783,0.706,9.863,2016-03-15 07:20:23.554000+00:00,2016-03-15 16:20:23.554000+09:00,2016-03-15 16:20:23.554,2016-03-15 07:20:23.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026423654,37.491196,139.922164,2,0.843,0.648,9.571,2016-03-15 07:20:23.654000+00:00,2016-03-15 16:20:23.654000+09:00,2016-03-15 16:20:23.654,2016-03-15 07:20:23.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026423754,37.491197,139.922157,2,0.862,0.592,9.518,2016-03-15 07:20:23.754000+00:00,2016-03-15 16:20:23.754000+09:00,2016-03-15 16:20:23.754,2016-03-15 07:20:23.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026423854,37.491198,139.922151,2,0.853,0.613,9.745,2016-03-15 07:20:23.854000+00:00,2016-03-15 16:20:23.854000+09:00,2016-03-15 16:20:23.854,2016-03-15 07:20:23.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026423954,37.491198,139.922144,2,0.739,0.608,9.749,2016-03-15 07:20:23.954000+00:00,2016-03-15 16:20:23.954000+09:00,2016-03-15 16:20:23.954,2016-03-15 07:20:23.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026424054,37.491199,139.922138,2,0.686,0.614,9.724,2016-03-15 07:20:24.054000+00:00,2016-03-15 16:20:24.054000+09:00,2016-03-15 16:20:24.054,2016-03-15 07:20:24.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026424154,37.4912,139.922131,2,0.658,0.619,9.826,2016-03-15 07:20:24.154000+00:00,2016-03-15 16:20:24.154000+09:00,2016-03-15 16:20:24.154,2016-03-15 07:20:24.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026424254,37.491201,139.922125,2,0.722,0.625,9.789,2016-03-15 07:20:24.254000+00:00,2016-03-15 16:20:24.254000+09:00,2016-03-15 16:20:24.254,2016-03-15 07:20:24.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026424354,37.491202,139.922118,2,0.823,0.579,9.744,2016-03-15 07:20:24.354000+00:00,2016-03-15 16:20:24.354000+09:00,2016-03-15 16:20:24.354,2016-03-15 07:20:24.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026424454,37.491202,139.922112,2,0.845,0.606,9.715,2016-03-15 07:20:24.454000+00:00,2016-03-15 16:20:24.454000+09:00,2016-03-15 16:20:24.454,2016-03-15 07:20:24.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026424554,37.491203,139.922105,2,0.823,0.645,9.834,2016-03-15 07:20:24.554000+00:00,2016-03-15 16:20:24.554000+09:00,2016-03-15 16:20:24.554,2016-03-15 07:20:24.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026424654,37.491204,139.922099,2,0.78,0.639,9.812,2016-03-15 07:20:24.654000+00:00,2016-03-15 16:20:24.654000+09:00,2016-03-15 16:20:24.654,2016-03-15 07:20:24.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026424754,37.491205,139.922093,2,0.75,0.66,9.836,2016-03-15 07:20:24.754000+00:00,2016-03-15 16:20:24.754000+09:00,2016-03-15 16:20:24.754,2016-03-15 07:20:24.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026424854,37.491206,139.922087,2,0.759,0.632,9.849,2016-03-15 07:20:24.854000+00:00,2016-03-15 16:20:24.854000+09:00,2016-03-15 16:20:24.854,2016-03-15 07:20:24.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026424954,37.491207,139.92208,2,0.81,0.6,10.017,2016-03-15 07:20:24.954000+00:00,2016-03-15 16:20:24.954000+09:00,2016-03-15 16:20:24.954,2016-03-15 07:20:24.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026425054,37.491208,139.922074,2,0.851,0.616,9.866,2016-03-15 07:20:25.054000+00:00,2016-03-15 16:20:25.054000+09:00,2016-03-15 16:20:25.054,2016-03-15 07:20:25.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026425154,37.491209,139.922068,2,0.879,0.623,9.716,2016-03-15 07:20:25.154000+00:00,2016-03-15 16:20:25.154000+09:00,2016-03-15 16:20:25.154,2016-03-15 07:20:25.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026425254,37.49121,139.922062,2,0.83,0.608,9.852,2016-03-15 07:20:25.254000+00:00,2016-03-15 16:20:25.254000+09:00,2016-03-15 16:20:25.254,2016-03-15 07:20:25.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026425354,37.49121,139.922056,2,0.78,0.597,9.908,2016-03-15 07:20:25.354000+00:00,2016-03-15 16:20:25.354000+09:00,2016-03-15 16:20:25.354,2016-03-15 07:20:25.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026425454,37.491211,139.922049,2,0.762,0.605,9.811,2016-03-15 07:20:25.454000+00:00,2016-03-15 16:20:25.454000+09:00,2016-03-15 16:20:25.454,2016-03-15 07:20:25.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026425554,37.491212,139.922043,2,0.777,0.619,9.733,2016-03-15 07:20:25.554000+00:00,2016-03-15 16:20:25.554000+09:00,2016-03-15 16:20:25.554,2016-03-15 07:20:25.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026425654,37.491213,139.922038,2,0.769,0.616,9.804,2016-03-15 07:20:25.654000+00:00,2016-03-15 16:20:25.654000+09:00,2016-03-15 16:20:25.654,2016-03-15 07:20:25.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026425754,37.491214,139.922032,2,0.768,0.604,9.766,2016-03-15 07:20:25.754000+00:00,2016-03-15 16:20:25.754000+09:00,2016-03-15 16:20:25.754,2016-03-15 07:20:25.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026425854,37.491215,139.922026,2,0.761,0.635,9.832,2016-03-15 07:20:25.854000+00:00,2016-03-15 16:20:25.854000+09:00,2016-03-15 16:20:25.854,2016-03-15 07:20:25.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026425954,37.491215,139.92202,2,0.709,0.636,9.883,2016-03-15 07:20:25.954000+00:00,2016-03-15 16:20:25.954000+09:00,2016-03-15 16:20:25.954,2016-03-15 07:20:25.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026426054,37.491216,139.922015,2,0.69,0.647,9.95,2016-03-15 07:20:26.054000+00:00,2016-03-15 16:20:26.054000+09:00,2016-03-15 16:20:26.054,2016-03-15 07:20:26.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026426154,37.491217,139.922009,2,0.656,0.659,9.906,2016-03-15 07:20:26.154000+00:00,2016-03-15 16:20:26.154000+09:00,2016-03-15 16:20:26.154,2016-03-15 07:20:26.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026426254,37.491218,139.922003,2,0.667,0.69,9.854,2016-03-15 07:20:26.254000+00:00,2016-03-15 16:20:26.254000+09:00,2016-03-15 16:20:26.254,2016-03-15 07:20:26.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026426354,37.491219,139.921998,2,0.711,0.661,9.914,2016-03-15 07:20:26.354000+00:00,2016-03-15 16:20:26.354000+09:00,2016-03-15 16:20:26.354,2016-03-15 07:20:26.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026426454,37.491219,139.921992,2,0.702,0.66,9.905,2016-03-15 07:20:26.454000+00:00,2016-03-15 16:20:26.454000+09:00,2016-03-15 16:20:26.454,2016-03-15 07:20:26.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026426554,37.49122,139.921986,2,0.668,0.682,9.816,2016-03-15 07:20:26.554000+00:00,2016-03-15 16:20:26.554000+09:00,2016-03-15 16:20:26.554,2016-03-15 07:20:26.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026426654,37.491221,139.921981,2,0.624,0.638,9.905,2016-03-15 07:20:26.654000+00:00,2016-03-15 16:20:26.654000+09:00,2016-03-15 16:20:26.654,2016-03-15 07:20:26.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026426754,37.491221,139.921976,2,0.641,0.569,9.947,2016-03-15 07:20:26.754000+00:00,2016-03-15 16:20:26.754000+09:00,2016-03-15 16:20:26.754,2016-03-15 07:20:26.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026426854,37.491222,139.921971,2,0.617,0.513,9.867,2016-03-15 07:20:26.854000+00:00,2016-03-15 16:20:26.854000+09:00,2016-03-15 16:20:26.854,2016-03-15 07:20:26.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026426954,37.491222,139.921965,2,0.586,0.525,9.723,2016-03-15 07:20:26.954000+00:00,2016-03-15 16:20:26.954000+09:00,2016-03-15 16:20:26.954,2016-03-15 07:20:26.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026427054,37.491223,139.92196,2,0.621,0.586,9.593,2016-03-15 07:20:27.054000+00:00,2016-03-15 16:20:27.054000+09:00,2016-03-15 16:20:27.054,2016-03-15 07:20:27.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026427154,37.491223,139.921955,2,0.616,0.553,9.799,2016-03-15 07:20:27.154000+00:00,2016-03-15 16:20:27.154000+09:00,2016-03-15 16:20:27.154,2016-03-15 07:20:27.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026427254,37.491224,139.921949,2,0.626,0.532,9.973,2016-03-15 07:20:27.254000+00:00,2016-03-15 16:20:27.254000+09:00,2016-03-15 16:20:27.254,2016-03-15 07:20:27.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026427354,37.491224,139.921944,2,0.625,0.594,9.754,2016-03-15 07:20:27.354000+00:00,2016-03-15 16:20:27.354000+09:00,2016-03-15 16:20:27.354,2016-03-15 07:20:27.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026427454,37.491225,139.921939,2,0.601,0.654,9.747,2016-03-15 07:20:27.454000+00:00,2016-03-15 16:20:27.454000+09:00,2016-03-15 16:20:27.454,2016-03-15 07:20:27.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026427554,37.491225,139.921934,2,0.647,0.649,9.764,2016-03-15 07:20:27.554000+00:00,2016-03-15 16:20:27.554000+09:00,2016-03-15 16:20:27.554,2016-03-15 07:20:27.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026427654,37.491226,139.921929,2,0.698,0.561,9.91,2016-03-15 07:20:27.654000+00:00,2016-03-15 16:20:27.654000+09:00,2016-03-15 16:20:27.654,2016-03-15 07:20:27.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026427754,37.491226,139.921924,2,0.703,0.52,9.883,2016-03-15 07:20:27.754000+00:00,2016-03-15 16:20:27.754000+09:00,2016-03-15 16:20:27.754,2016-03-15 07:20:27.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026427854,37.491227,139.921919,2,0.701,0.435,9.809,2016-03-15 07:20:27.854000+00:00,2016-03-15 16:20:27.854000+09:00,2016-03-15 16:20:27.854,2016-03-15 07:20:27.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026427954,37.491227,139.921915,2,0.659,0.401,9.792,2016-03-15 07:20:27.954000+00:00,2016-03-15 16:20:27.954000+09:00,2016-03-15 16:20:27.954,2016-03-15 07:20:27.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026428054,37.491228,139.92191,2,0.654,0.384,9.731,2016-03-15 07:20:28.054000+00:00,2016-03-15 16:20:28.054000+09:00,2016-03-15 16:20:28.054,2016-03-15 07:20:28.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026428154,37.491228,139.921905,2,0.626,0.326,9.778,2016-03-15 07:20:28.154000+00:00,2016-03-15 16:20:28.154000+09:00,2016-03-15 16:20:28.154,2016-03-15 07:20:28.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026428254,37.491229,139.921901,2,0.572,0.324,9.73,2016-03-15 07:20:28.254000+00:00,2016-03-15 16:20:28.254000+09:00,2016-03-15 16:20:28.254,2016-03-15 07:20:28.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026428354,37.491229,139.921896,2,0.631,0.341,9.816,2016-03-15 07:20:28.354000+00:00,2016-03-15 16:20:28.354000+09:00,2016-03-15 16:20:28.354,2016-03-15 07:20:28.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026428454,37.49123,139.921891,2,0.668,0.351,9.863,2016-03-15 07:20:28.454000+00:00,2016-03-15 16:20:28.454000+09:00,2016-03-15 16:20:28.454,2016-03-15 07:20:28.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026428554,37.49123,139.921887,2,0.712,0.356,9.894,2016-03-15 07:20:28.554000+00:00,2016-03-15 16:20:28.554000+09:00,2016-03-15 16:20:28.554,2016-03-15 07:20:28.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026428654,37.491231,139.921882,2,0.707,0.345,9.845,2016-03-15 07:20:28.654000+00:00,2016-03-15 16:20:28.654000+09:00,2016-03-15 16:20:28.654,2016-03-15 07:20:28.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026428754,37.491231,139.921878,2,0.693,0.379,9.904,2016-03-15 07:20:28.754000+00:00,2016-03-15 16:20:28.754000+09:00,2016-03-15 16:20:28.754,2016-03-15 07:20:28.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026428854,37.491232,139.921873,2,0.625,0.385,9.824,2016-03-15 07:20:28.854000+00:00,2016-03-15 16:20:28.854000+09:00,2016-03-15 16:20:28.854,2016-03-15 07:20:28.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026428954,37.491232,139.921869,2,0.601,0.35,9.825,2016-03-15 07:20:28.954000+00:00,2016-03-15 16:20:28.954000+09:00,2016-03-15 16:20:28.954,2016-03-15 07:20:28.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026429054,37.491233,139.921864,2,0.613,0.373,9.905,2016-03-15 07:20:29.054000+00:00,2016-03-15 16:20:29.054000+09:00,2016-03-15 16:20:29.054,2016-03-15 07:20:29.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026429154,37.491233,139.92186,2,0.642,0.343,9.705,2016-03-15 07:20:29.154000+00:00,2016-03-15 16:20:29.154000+09:00,2016-03-15 16:20:29.154,2016-03-15 07:20:29.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026429254,37.491234,139.921855,2,0.682,0.339,9.794,2016-03-15 07:20:29.254000+00:00,2016-03-15 16:20:29.254000+09:00,2016-03-15 16:20:29.254,2016-03-15 07:20:29.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026429354,37.491234,139.921851,2,0.707,0.373,10.008,2016-03-15 07:20:29.354000+00:00,2016-03-15 16:20:29.354000+09:00,2016-03-15 16:20:29.354,2016-03-15 07:20:29.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026429454,37.491235,139.921846,2,0.737,0.342,9.964,2016-03-15 07:20:29.454000+00:00,2016-03-15 16:20:29.454000+09:00,2016-03-15 16:20:29.454,2016-03-15 07:20:29.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026429554,37.491235,139.921842,2,0.713,0.375,9.84,2016-03-15 07:20:29.554000+00:00,2016-03-15 16:20:29.554000+09:00,2016-03-15 16:20:29.554,2016-03-15 07:20:29.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026429654,37.491236,139.921838,2,0.655,0.431,9.682,2016-03-15 07:20:29.654000+00:00,2016-03-15 16:20:29.654000+09:00,2016-03-15 16:20:29.654,2016-03-15 07:20:29.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026429754,37.491236,139.921834,2,0.699,0.417,9.728,2016-03-15 07:20:29.754000+00:00,2016-03-15 16:20:29.754000+09:00,2016-03-15 16:20:29.754,2016-03-15 07:20:29.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026429854,37.491237,139.921829,2,0.739,0.386,9.762,2016-03-15 07:20:29.854000+00:00,2016-03-15 16:20:29.854000+09:00,2016-03-15 16:20:29.854,2016-03-15 07:20:29.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026429954,37.491237,139.921825,2,0.641,0.357,9.818,2016-03-15 07:20:29.954000+00:00,2016-03-15 16:20:29.954000+09:00,2016-03-15 16:20:29.954,2016-03-15 07:20:29.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026430054,37.491238,139.921821,2,0.674,0.365,9.883,2016-03-15 07:20:30.054000+00:00,2016-03-15 16:20:30.054000+09:00,2016-03-15 16:20:30.054,2016-03-15 07:20:30.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026430154,37.491238,139.921817,2,0.724,0.269,9.965,2016-03-15 07:20:30.154000+00:00,2016-03-15 16:20:30.154000+09:00,2016-03-15 16:20:30.154,2016-03-15 07:20:30.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026430254,37.491239,139.921813,2,0.751,0.166,10.092,2016-03-15 07:20:30.254000+00:00,2016-03-15 16:20:30.254000+09:00,2016-03-15 16:20:30.254,2016-03-15 07:20:30.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026430354,37.491239,139.921809,2,0.814,0.142,10.173,2016-03-15 07:20:30.354000+00:00,2016-03-15 16:20:30.354000+09:00,2016-03-15 16:20:30.354,2016-03-15 07:20:30.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026430454,37.49124,139.921805,2,0.762,0.171,9.716,2016-03-15 07:20:30.454000+00:00,2016-03-15 16:20:30.454000+09:00,2016-03-15 16:20:30.454,2016-03-15 07:20:30.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026430554,37.49124,139.921801,2,0.752,0.186,9.651,2016-03-15 07:20:30.554000+00:00,2016-03-15 16:20:30.554000+09:00,2016-03-15 16:20:30.554,2016-03-15 07:20:30.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026430654,37.491241,139.921798,2,0.78,0.134,9.937,2016-03-15 07:20:30.654000+00:00,2016-03-15 16:20:30.654000+09:00,2016-03-15 16:20:30.654,2016-03-15 07:20:30.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026430754,37.491242,139.921795,2,0.681,0.075,10.044,2016-03-15 07:20:30.754000+00:00,2016-03-15 16:20:30.754000+09:00,2016-03-15 16:20:30.754,2016-03-15 07:20:30.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026430854,37.491243,139.921792,2,0.638,0.064,9.819,2016-03-15 07:20:30.854000+00:00,2016-03-15 16:20:30.854000+09:00,2016-03-15 16:20:30.854,2016-03-15 07:20:30.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026430954,37.491243,139.921789,2,0.697,0.044,9.781,2016-03-15 07:20:30.954000+00:00,2016-03-15 16:20:30.954000+09:00,2016-03-15 16:20:30.954,2016-03-15 07:20:30.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026431054,37.491244,139.921786,2,0.716,0.02,9.853,2016-03-15 07:20:31.054000+00:00,2016-03-15 16:20:31.054000+09:00,2016-03-15 16:20:31.054,2016-03-15 07:20:31.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026431154,37.491245,139.921783,2,0.586,-0.02,10.017,2016-03-15 07:20:31.154000+00:00,2016-03-15 16:20:31.154000+09:00,2016-03-15 16:20:31.154,2016-03-15 07:20:31.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026431254,37.491246,139.92178,2,0.631,-0.046,9.934,2016-03-15 07:20:31.254000+00:00,2016-03-15 16:20:31.254000+09:00,2016-03-15 16:20:31.254,2016-03-15 07:20:31.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026431354,37.491247,139.921777,2,0.75,-0.071,9.869,2016-03-15 07:20:31.354000+00:00,2016-03-15 16:20:31.354000+09:00,2016-03-15 16:20:31.354,2016-03-15 07:20:31.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026431454,37.491247,139.921774,2,0.833,-0.091,9.913,2016-03-15 07:20:31.454000+00:00,2016-03-15 16:20:31.454000+09:00,2016-03-15 16:20:31.454,2016-03-15 07:20:31.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026431554,37.491248,139.921771,2,0.893,-0.113,9.943,2016-03-15 07:20:31.554000+00:00,2016-03-15 16:20:31.554000+09:00,2016-03-15 16:20:31.554,2016-03-15 07:20:31.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026431654,37.491249,139.92177,2,0.801,-0.151,9.902,2016-03-15 07:20:31.654000+00:00,2016-03-15 16:20:31.654000+09:00,2016-03-15 16:20:31.654,2016-03-15 07:20:31.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026431754,37.491249,139.921768,2,0.719,-0.274,10.014,2016-03-15 07:20:31.754000+00:00,2016-03-15 16:20:31.754000+09:00,2016-03-15 16:20:31.754,2016-03-15 07:20:31.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026431854,37.49125,139.921766,2,0.602,-0.324,10.001,2016-03-15 07:20:31.854000+00:00,2016-03-15 16:20:31.854000+09:00,2016-03-15 16:20:31.854,2016-03-15 07:20:31.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026431954,37.49125,139.921764,2,0.39,-0.268,9.744,2016-03-15 07:20:31.954000+00:00,2016-03-15 16:20:31.954000+09:00,2016-03-15 16:20:31.954,2016-03-15 07:20:31.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458026432054,37.491251,139.921762,2,0.33,-0.163,9.628,2016-03-15 07:20:32.054000+00:00,2016-03-15 16:20:32.054000+09:00,2016-03-15 16:20:32.054,2016-03-15 07:20:32.054
