u,v,key,length_m,accident_count
5142144122,5142144123,0,35.235,0
5142144122,5142144121,0,69.297,0
5142143814,5142144121,0,38.727,0
5142143814,5142143812,0,38.11,0
5142143814,1717631792,0,57.242000000000004,0
6346929639,1717632397,0,44.979,0
6346929639,6346929640,0,60.069,0
6346929639,6346929637,0,58.328,0
6346929641,1717632397,0,33.279,0
9903041648,9903041644,0,16.232,0
9903041648,1717632609,0,508.165,0
9903041648,9903041655,0,88.417,0
10964455867,1717633839,0,288.528,0
10964455867,10964455868,0,134.586,0
7036239347,7036239350,0,55.024,0
7036239347,1717634565,0,64.702,0
7036239347,7036239346,0,30.072,0
1717635215,6346929700,0,31.479,0
1717635215,6346929698,0,75.949,0
1717635215,6346929696,0,33.071,0
1717635215,6346929667,0,121.258,0
6346929700,1717635215,0,31.479,0
6346929700,6346929703,0,21.206,0
6346929700,6346929703,1,153.912,0
6346929698,6346929714,0,22.806,0
6346929698,1717635215,0,75.949,0
6346929698,6346929699,0,61.615,0
6346929696,6346929669,0,124.087,0
6346929696,6346929609,0,87.118,0
6346929696,6346929665,0,41.152,0
6346929696,1717635215,0,33.071,0
6346929667,6346929656,0,158.436,0
6346929667,1717635215,0,121.258,0
6346929667,6346929669,0,57.171,0
1717719214,4206583109,0,49.059,0
1717719214,4206583084,0,51.293,0
1717719214,2877833650,0,74.766,0
4206583109,4206583120,0,34.448,0
4206583109,1717719214,0,49.059,0
4206583109,4206583108,0,25.824,0
2877833650,4206583131,0,48.369,0
2877833650,4206583130,0,49.788,0
2877833650,1717719214,0,74.766,0
2877833650,4681239452,0,126.252,0
1717719216,4748200155,0,82.014,0
1717719216,2877833651,0,70.842,0
1717719216,4748200163,0,62.417,0
1717719216,4748200128,0,45.537,0
4748200155,2511532401,0,43.528,0
4748200155,1717719216,0,82.014,0
4748200155,4748200157,0,50.581999999999994,0
4748200128,1717719216,0,45.537,0
4748200128,6323362306,0,12.247,0
4748200128,4748200157,0,63.19,0
6323362214,1717720587,0,42.64,0
6323362214,6323362215,0,22.974,0
6323362214,6323362216,0,45.259,0
4206583124,4206583100,0,77.282,0
4206583124,1717720587,0,80.532,0
4206583124,6323362213,0,44.844,0
4206583124,4206583129,0,113.94399999999999,0
4206583121,4206583120,0,89.102,0
4206583121,1717720591,0,29.46,0
4206583121,4206583110,0,53.363,0
4206583131,2877833650,0,48.369,0
4206583131,4206583120,0,38.985,0
4206583131,4681239433,0,48.077,0
4206583131,1717720591,0,92.354,0
1726232988,4198441794,0,296.16399999999993,0
1726233016,4603701405,0,45.388999999999996,0
4603701405,1706818686,0,283.34799999999996,0
4603701405,832627271,0,227.97899999999998,0
1726233021,1706881600,0,127.01499999999999,0
1812601715,4905905074,0,29.693999999999996,0
1812601715,1812601725,0,77.697,0
1812601715,1812601724,0,61.335,0
1812601724,1812601725,0,172.49099999999999,0
1812601724,4905905095,0,59.20400000000001,0
1812601724,1812601715,0,61.335,0
1812601718,1812601726,0,66.57,0
1812601718,9817208875,0,253.14800000000002,0
1812601718,1812601733,0,102.01400000000001,0
1812601727,9919338246,0,7.249,0
1812601727,1812601722,0,99.793,0
1812601727,12522217592,0,57.631,0
1815658092,8204263306,0,3.688,0
1815658092,5972413792,0,52.464,0
1815658092,10081165567,0,43.189,0
5972413792,1815658092,0,52.464,0
5972413792,5972413790,0,59.384,0
5972413792,5972413793,0,49.289,0
10081165567,1815658092,0,43.18900000000001,0
5972413788,8204263308,0,107.79,0
5972413788,5972413789,0,70.833,0
5972413788,1815658093,0,58.571,0
2168801950,1815658096,0,55.355,0
5195537104,5195537112,0,65.98,0
5195537104,1815658097,0,43.326,0
5195537104,5195537102,0,51.492999999999995,0
5195537112,5195537104,0,65.98,0
5195537112,5195537111,0,37.211,0
5195537112,1815658098,0,68.2,0
1815658104,1815658105,0,43.9,0
1815658104,1815658105,1,181.269,0
1815658104,1815658102,0,44.757,0
1815658104,4098777483,0,46.816,0
13049609222,1815658107,0,21.591,0
13049609222,1815658106,0,19.862,0
13049609222,13049609229,0,122.263,0
1815658107,13049609222,0,21.591,0
1815658107,2614215962,0,76.733,0
1815658107,1815658106,0,171.586,0
2614215962,2457990290,0,22.732,0
2614215962,1815658107,0,76.733,0
2614215962,2614215899,0,181.76,0
3428536068,1815658109,0,43.011,0
2558012309,2558012307,0,42.457,0
2558012309,2558012308,0,88.424,0
2558012309,1815886214,0,154.006,0
2485100016,2485100040,0,61.666999999999994,0
2485100016,1815886226,0,49.178,0
2485100016,1815886225,0,58.664,0
2485100077,2485100098,0,59.147,0
2485100077,1815886227,0,16.45,0
2485100077,1815886226,0,88.114,0
1815886227,1815886228,0,9.172,0
1815886227,2485118632,0,28.21,0
1815886227,2485100077,0,16.45,0
2485118632,2485118633,0,0.859,0
2501313735,1852348093,0,92.692,0
2501313735,2692671957,0,54.669,0
2501313735,2692671944,0,59.522999999999996,0
2501313735,2692671977,0,51.102999999999994,0
1852348122,3843529127,0,110.799,0
3843529127,3843559311,0,615.732,0
3843529127,1116498037,0,333.872,0
5008624856,5008624854,0,42.760999999999996,0
3843109485,5018120143,0,289.20799999999997,0
1852348130,5018097318,0,274.442,0
1852348130,1852348122,0,429.83900000000006,0
5018097318,5008624856,0,43.009,0
5018097318,1852348122,0,163.29299999999998,0
5409007735,5409007746,0,68.9,0
5409007735,5409007741,0,710.117,0
1852430658,1116498034,0,335.05,0
1852430658,1116498037,0,444.776,0
1859722486,1859722558,0,129.833,0
1859722486,1859722808,0,226.446,0
1859722558,1859722486,0,129.833,0
1859722558,1859722768,0,156.91,0
1859722808,1859724211,0,836.4810000000001,0
1859722808,1859722486,0,226.446,0
1859722808,1859722768,0,118.005,0
1859722768,1859722558,0,156.91,0
1859722768,1859722808,0,118.005,0
1859722700,1859722854,0,103.492,0
1859724211,1859724730,0,309.464,0
1859724211,1859722808,0,836.4810000000001,0
1859724211,1859724667,0,447.48799999999994,0
6411318275,1859722854,0,373.10200000000003,0
6411318277,1859723011,0,18.77,0
6411318277,6411369602,0,434.856,0
6411318277,6411318283,0,161.545,0
1859723356,1859724026,0,442.5489999999999,0
1859724026,1859723851,0,91.994,0
1859724026,1859724183,0,103.80699999999999,0
1859724026,1859723356,0,442.54900000000004,0
1859723393,6411369602,0,309.885,0
6411369602,1859723393,0,309.88500000000005,0
6411369602,6411318277,0,434.8559999999999,0
6411369602,6411369612,0,152.45,0
1859723594,1859723851,0,230.35899999999998,0
1859723851,1859723812,0,119.656,0
1859723851,1859723594,0,230.35900000000004,0
1859723851,1859724026,0,91.994,0
6411387513,1859723780,0,45.931,0
6411387513,6411387518,0,93.205,0
6411387513,6411387515,0,92.14,0
12474137309,1859723780,0,125.07699999999998,0
12474137309,1859724268,0,108.915,0
12474137309,1859724153,0,332.333,0
1859723812,1859723851,0,119.656,0
6411387518,1859723988,0,16.063,0
6411387518,6411387513,0,93.205,0
6411387518,6411387515,0,60.894999999999996,0
1859724170,12480694338,0,53.401,0
1859724170,1859724226,0,25.862000000000002,0
1859724170,1859723988,0,120.59,0
1859724183,1859725106,0,567.5360000000001,0
1859724183,1859724026,0,103.807,0
1859724183,1859725045,0,508.25500000000005,0
1859724149,1859724688,0,370.157,0
1859724149,11760237518,0,560.004,0
1859724149,1859724642,0,292.258,0
1859724688,1859725066,0,166.91,0
1859724688,1859724149,0,370.1569999999999,0
1859724688,1859724867,0,107.34100000000001,0
11760237518,1859724149,0,560.004,0
11760237518,11760237511,0,126.688,0
11760237518,11760237511,1,153.21300000000002,0
1859724642,1859724149,0,292.258,0
1859724642,1859725170,0,268.271,0
1859724642,1859724867,0,188.98900000000003,0
1859724153,1859724169,0,16.573,0
1859724153,1859724332,0,150.024,0
1859724153,12474137309,0,332.333,0
1859724169,1859724153,0,16.573,0
1859724169,1859724178,0,70.993,0
1859724169,1859725247,0,601.7669999999999,0
1859724332,1859724268,0,248.56599999999997,0
1859724332,1859724153,0,150.024,0
1859724332,6411387505,0,147.252,0
1859724178,12520862554,0,133.406,0
1859724178,1859724462,0,406.592,0
1859724178,1859724169,0,70.99300000000001,0
1859725247,1859725251,0,31.165999999999997,0
1859725247,12480694441,0,111.161,0
1859725247,1859724169,0,601.7669999999999,0
12480694338,6411387506,0,43.354,0
12480694338,1859724170,0,53.401,0
12480694338,12480694329,0,116.13100000000001,0
1859724462,12520862554,0,178.989,0
1859724462,1859724178,0,406.59200000000004,0
1859724462,1859724509,0,30.490000000000002,0
1859725106,5502568934,0,150.571,0
1859725106,1859724183,0,567.536,0
1859725106,1859725045,0,124.976,0
1859725106,4102555905,0,162.85000000000002,0
1859725045,1859724183,0,508.25500000000005,0
1859725045,1859725270,0,115.762,0
1859725045,1859725106,0,124.976,0
1859724730,1859725566,0,374.98599999999993,0
1859724730,1859724211,0,309.464,0
1859724730,1859724667,0,151.04199999999997,0
1859724667,1859724515,0,305.576,0
1859724667,1859724730,0,151.04199999999997,0
1859724667,1859724211,0,447.488,0
1859724404,12480694329,0,17.512,0
1859724404,1859725157,0,417.615,0
1859724404,1859724226,0,93.157,0
1859724268,12474131463,0,115.077,0
1859724268,12474137309,0,108.91499999999999,0
1859724268,1859724332,0,248.56599999999997,0
1859724268,6411387506,0,88.446,0
12474131463,1859724268,0,115.077,0
12474131463,12480694329,0,164.181,0
12474131463,1859724681,0,172.09,0
12474131463,6411387505,0,158.53400000000002,0
6411387506,1859724268,0,88.446,0
6411387506,12480694338,0,43.354,0
6411387506,6411387515,0,104.105,0
6411387505,1859724681,0,231.069,0
6411387505,1859724332,0,147.252,0
6411387505,12474131463,0,158.53400000000002,0
12480694329,12474131463,0,164.181,0
12480694329,1859724404,0,17.512,0
12480694329,12480694338,0,116.131,0
1859725157,1859724404,0,417.615,0
1859725157,1859725172,0,88.561,0
1859725157,1859725144,0,267.05600000000004,0
1859724420,1859724515,0,1478.5099999999995,0
1859724515,1859724667,0,305.57599999999996,0
1859724515,1859725099,0,344.60699999999997,0
1859724515,1859724420,0,1478.509999999999,0
1859724466,1859724578,0,88.357,0
1859724466,1859724435,0,26.267000000000003,0
1859724466,1859724509,0,141.86599999999999,0
1859724509,1859724578,0,180.12599999999998,0
1859724509,1859724462,0,30.490000000000002,0
1859724509,1859724466,0,141.86599999999996,0
1859724509,1859724890,0,256.961,0
1859724890,1859725588,0,435.92600000000004,0
1859724890,1859724509,0,256.961,0
1859724890,1859725291,0,168.077,0
1859725099,1859725253,0,62.18,0
1859725099,1859724515,0,344.6069999999999,0
1859725099,1859725970,0,449.075,0
1859724625,1859724870,0,453.76599999999996,0
1859724625,1859724648,0,81.354,0
1859724625,12474131490,0,82.138,0
1859724870,12484751190,0,155.155,0
1859724870,1859725100,0,120.17900000000002,0
1859724870,1859724625,0,453.7659999999999,0
12474131490,1859724625,0,82.138,0
12474131490,1859724648,0,146.148,0
12474131490,1859724770,0,58.854,0
1859725170,1859724642,0,268.271,0
1859725170,1859724867,0,173.601,0
1859725170,1859725535,0,177.19099999999997,0
1859724867,1859724642,0,188.98900000000003,0
1859724867,1859725072,0,88.754,0
1859724867,1859725170,0,173.601,0
1859724867,1859724688,0,107.341,0
1859724681,12474131463,0,172.09,0
1859724681,1859725011,0,169.523,0
1859724681,6411387505,0,231.069,0
1859725011,1859725177,0,79.24400000000001,0
1859725011,1859725204,0,116.779,0
1859725011,1859724681,0,169.523,0
1859725066,1859725364,0,170.559,0
1859725066,1859724688,0,166.91000000000003,0
1859725066,1859725313,0,112.012,0
1859724697,1859725144,0,214.776,0
1859725144,1859724697,0,214.776,0
1859725144,1859725824,0,295.706,0
1859725144,1859725157,0,267.05600000000004,0
1859725144,12486985052,0,100.627,0
1859725566,4102555843,0,124.66499999999999,0
1859725566,1859724730,0,374.986,0
1859725566,1859725610,0,948.2779999999998,0
1859724770,1859724851,0,20.887999999999998,0
1859724770,12484751190,0,78.405,0
1859724770,12474131490,0,58.854,0
1859724851,3832725627,0,90.216,0
1859724851,1859725110,0,179.84699999999998,0
1859724851,1859724770,0,20.888,0
1859724851,7033852503,0,86.29100000000001,0
12484751190,1859724870,0,155.155,0
12484751190,1859724770,0,78.405,0
12484751190,12484751188,0,20.02,0
1859725110,1859724851,0,179.847,0
1859725110,1859725100,0,102.52699999999999,0
1859725110,1859725128,0,53.047,0
7033852503,3832725627,0,49.805,0
7033852503,1859725088,0,63.001999999999995,0
7033852503,1859724851,0,86.291,0
1859725072,1859724867,0,88.754,0
1859725100,1859725154,0,296.21199999999993,0
1859725100,1859724870,0,120.17899999999999,0
1859725100,1859725110,0,102.527,0
1859725291,1859725484,0,101.748,0
1859725291,1859725588,0,297.13700000000006,0
1859725291,1859725289,0,50.409,0
1859725291,1859724890,0,168.077,0
1859725177,6411387503,0,43.114,0
1859725177,1859725204,0,65.169,0
1859725177,1859725011,0,79.244,0
1859725177,1859725172,0,65.22999999999999,0
1859725204,1859725205,0,43.225,0
1859725204,1859725177,0,65.169,0
1859725204,1859725011,0,116.779,0
1859725270,1859725578,0,387.151,0
1859725270,1859725045,0,115.762,0
1859725270,4102555898,0,262.74699999999996,0
1859725364,1859725313,0,49.266,0
1859725364,1859725066,0,170.559,0
1859725364,1859725555,0,152.776,0
1859725088,7033852503,0,63.001999999999995,0
1859725088,12486985052,0,78.55,0
1859725088,1859725128,0,39.858,0
12486985052,1859725144,0,100.627,0
12486985052,1859725088,0,78.55,0
12486985052,3832725627,0,84.492,0
1859725128,1859725110,0,53.047,0
1859725128,1859725317,0,75.919,0
1859725128,1859725088,0,39.858,0
1859725253,1859725099,0,62.18,0
1859725970,1859725781,0,368.154,0
1859725970,1859726032,0,189.537,0
1859725970,1859725099,0,449.075,0
1859725970,1859726186,0,89.384,0
1859725154,1859725100,0,296.21200000000005,0
1859725154,1859725127,0,144.402,0
1859725154,1859725583,0,166.76500000000004,0
5502568934,1859725106,0,150.571,0
5502568934,5502568923,0,185.069,0
5502568934,4102555905,0,63.535999999999994,0
4102555905,1859725106,0,162.85,0
4102555905,5502574906,0,275.947,0
4102555905,5502568934,0,63.535999999999994,0
1859725127,1859725137,0,94.089,0
1859725127,1859725546,0,155.143,0
1859725127,1859725154,0,144.402,0
1859725137,1859725127,0,94.089,0
1859725137,1859725494,0,136.364,0
1859725137,1859725239,0,97.63499999999999,0
1859725137,12486984851,0,147.70899999999997,0
1859725546,1859725583,0,142.389,0
1859725546,1859725127,0,155.143,0
1859725546,1859725494,0,141.851,0
1859725317,1859725381,0,16.144,0
1859725317,6411373741,0,104.43100000000001,0
1859725317,1859725128,0,75.91900000000001,0
1859725134,1859725250,0,360.1239999999999,0
1859725134,1859725250,1,57.876000000000005,0
1859725134,1859725239,0,82.07400000000001,0
1859725250,1859725134,0,360.12399999999997,0
1859725250,1859725134,1,57.876,0
1859725250,1859725377,0,35.692,0
1859725239,1859725134,0,82.074,0
1859725239,1859725434,0,91.418,0
1859725239,1859725137,0,97.63499999999999,0
1859725494,1859725546,0,141.851,0
1859725494,1859725434,0,97.291,0
1859725494,1859725137,0,136.364,0
1859725494,1859725935,0,215.62199999999999,0
12486984851,1859725137,0,147.70899999999997,0
1859725824,1859725777,0,211.619,0
1859725824,1859726163,0,146.76,0
1859725824,1859725144,0,295.706,0
1859725824,1859726028,0,221.04699999999997,0
1859725583,1859725546,0,142.389,0
1859725583,1859725705,0,151.25900000000001,0
1859725583,1859725154,0,166.765,0
1859725172,1859725177,0,65.22999999999999,0
1859725172,1859725157,0,88.561,0
1859725172,6411387503,0,96.407,0
6411387503,1859725416,0,41.487,0
6411387503,6411387482,0,46.822,0
6411387503,1859725177,0,43.114,0
6411387503,1859725172,0,96.40700000000001,0
1859725205,1859725204,0,43.225,0
1859725205,1859725216,0,174.957,0
1859725205,1859725305,0,39.543,0
1859725216,1859725456,0,124.94,0
1859725216,1859725205,0,174.957,0
1859725216,12480694441,0,181.61,0
1859725305,6411387482,0,45.037,0
1859725305,1859725205,0,39.543,0
1859725305,1859725477,0,70.783,0
1859725456,1859725722,0,121.717,0
1859725456,6411395047,0,39.991,0
1859725456,1859725216,0,124.94,0
12480694441,1859725216,0,181.60999999999999,0
12480694441,1859725247,0,111.161,0
12480694441,12520862613,0,55.03,0
1859725434,1859725377,0,60.337,0
1859725434,1859725239,0,91.418,0
1859725434,12488737816,0,92.88900000000002,0
1859725434,1859725494,0,97.291,0
1859725251,1859725247,0,31.165999999999997,0
1859725251,1859725289,0,97.928,0
1859725251,1859725452,0,91.106,0
1859725377,1859725250,0,35.692,0
1859725377,1859725434,0,60.337,0
1859725377,12488737816,0,172.49400000000003,0
1859725289,1859725251,0,97.928,0
1859725289,1859725291,0,50.409,0
1859725289,1859725484,0,123.33,0
1859725452,1859725848,0,249.85199999999998,0
1859725452,1859725251,0,91.106,0
1859725452,1859725649,0,105.82000000000001,0
1859725578,1859725270,0,387.151,0
1859725578,1859725910,0,161.04000000000002,0
1859725578,1859725781,0,235.46200000000002,0
4102555898,4102555896,0,116.604,0
4102555898,1859726046,0,102.641,0
4102555898,1859725270,0,262.74699999999996,0
1859725484,1859725569,0,56.68,0
1859725484,1859725291,0,101.748,0
1859725484,1859725289,0,123.33,0
1859725292,1859725313,0,55.372,0
1859725292,5143979517,0,68.133,0
1859725292,5143979517,1,166.78300000000002,0
1859725292,1859725415,0,110.676,0
5143979517,1859725292,0,68.133,0
5143979517,1859725292,1,166.78300000000002,0
5143979517,5143979514,0,62.239000000000004,0
1859725415,1859725551,0,66.682,0
1859725415,1859725292,0,110.676,0
1859725415,5143979514,0,36.001999999999995,0
6411387482,1859725520,0,84.001,0
6411387482,6411387503,0,46.822,0
6411387482,1859725305,0,45.037,0
1859725477,1859725305,0,70.783,0
1859725477,1859725520,0,42.074000000000005,0
1859725477,6412918927,0,74.042,0
1859725381,1859725317,0,16.144,0
1859725381,1859725705,0,395.0450000000001,0
1859725381,1859725777,0,179.82899999999998,0
6411373741,1859725317,0,104.431,0
12488737816,12488737507,0,61.018,0
12488737816,1859725377,0,172.49400000000003,0
12488737816,1859725434,0,92.889,0
1859725705,12484785106,0,62.559000000000005,0
1859725705,1859725381,0,395.045,0
1859725705,1859725583,0,151.25899999999996,0
1859725705,1859725728,0,42.212,0
1859725777,1859725824,0,211.619,0
1859725777,1859725728,0,220.506,0
1859725777,1859726369,0,264.05400000000003,0
1859725777,1859725381,0,179.829,0
1859725416,1859725429,0,47.266,0
1859725416,1859725606,0,90.463,0
1859725416,6411387503,0,41.487,0
1859725429,1859725416,0,47.266,0
1859725429,1859725616,0,86.928,0
1859725429,1859725627,0,124.41000000000001,0
1859725606,1859725835,0,117.414,0
1859725606,1859725416,0,90.463,0
1859725606,1859725616,0,47.488,0
1859725606,1859725672,0,60.362,0
1859725616,1859725627,0,40.504,0
1859725616,1859725429,0,86.928,0
1859725616,6411395037,0,120.221,0
1859725616,1859725606,0,47.488,0
1859725627,1859725847,0,119.969,0
1859725627,1859725616,0,40.504,0
1859725627,6411395035,0,39.64,0
1859725627,1859725429,0,124.41,0
1859725848,1859725452,0,249.852,0
1859725848,1859725817,0,71.36,0
1859725848,6412918935,0,144.067,0
1859725649,1859725452,0,105.82000000000001,0
1859725722,6411395041,0,40.074,0
1859725722,1859725456,0,121.717,0
1859725722,6411395046,0,39.542,0
1859725722,1859725675,0,125.441,0
6411395047,1859725456,0,39.991,0
6411395047,1859725594,0,73.345,0
6411395047,6411395046,0,123.208,0
1859725520,6411387482,0,84.001,0
1859725520,1859725675,0,129.239,0
1859725520,1859725477,0,42.074000000000005,0
6412918927,1859725477,0,74.042,0
1859725935,1859726188,0,108.406,0
1859725935,1859725494,0,215.62199999999999,0
1859725935,12488737510,0,94.542,0
1859725675,1859725520,0,129.239,0
1859725675,1859725672,0,56.003,0
1859725675,1859725722,0,125.441,0
1859725661,1859725551,0,50.549,0
1859725661,1859725745,0,47.703,0
1859725661,1859725774,0,109.1,0
4102555843,1859726032,0,158.946,0
4102555843,1859725566,0,124.66499999999999,0
1859725610,1859725566,0,948.2779999999998,0
12518396017,1859725569,0,132.58200000000002,0
1859725781,1859725910,0,199.738,0
1859725781,1859725970,0,368.15399999999994,0
1859725781,1859726280,0,307.051,0
1859725781,1859725578,0,235.462,0
1859725594,1859725783,0,93.321,0
1859725594,6411395047,0,73.345,0
1859725594,12488765191,0,63.71300000000001,0
1859725783,1859725821,0,39.959,0
1859725783,6411395046,0,39.91,0
1859725783,1859725594,0,93.321,0
12488765191,12488765190,0,38.627,0
12488765191,1859725821,0,75.944,0
12488765191,1859725594,0,63.713,0
1859725835,1859725829,0,45.865,0
1859725835,1859725958,0,50.554,0
1859725835,1859725606,0,117.414,0
1859725835,6411395037,0,47.639,0
1859725672,6411395044,0,40.45,0
1859725672,1859725675,0,56.003,0
1859725672,1859725606,0,60.362,0
1859726033,1859726129,0,87.283,0
1859726033,1859726001,0,28.928,0
1859726033,1859725614,0,261.278,0
1859726033,1859726288,0,120.289,0
6411395037,1859725616,0,120.221,0
6411395037,1859725847,0,39.703,0
6411395037,1859725835,0,47.639,0
1859725847,1859725627,0,119.969,0
1859725847,1859725968,0,51.248,0
1859725847,6411395036,0,40.088,0
1859725847,6411395037,0,39.703,0
6411395035,1859725627,0,39.64,0
6411395035,12488765192,0,16.428,0
6411395035,6411395036,0,119.44,0
1859725745,1859725752,0,23.612000000000002,0
1859725745,1859725661,0,47.703,0
1859725745,1859725785,0,48.135999999999996,0
1859725774,1859725837,0,35.652,0
1859725774,1859725752,0,53.15,0
1859725774,1859725661,0,109.1,0
6411395044,1859725829,0,39.082,0
6411395044,1859725672,0,40.45,0
6411395044,6411395042,0,115.545,0
12484785106,1859725894,0,52.009,0
12484785106,1859725705,0,62.559,0
12484785106,12488717752,0,130.414,0
1859725728,1859726015,0,150.966,0
1859725728,1859725777,0,220.506,0
1859725728,1859725705,0,42.212,0
6411395041,1859725722,0,40.074,0
6411395041,6411395042,0,50.169,0
6411395041,12485199066,0,67.37400000000001,0
6411395046,1859725722,0,39.542,0
6411395046,1859725783,0,39.91,0
6411395046,6411395047,0,123.208,0
1859726015,1859726319,0,112.859,0
1859726015,1859725728,0,150.966,0
1859726015,1859725999,0,72.021,0
1859725752,1859726053,0,147.465,0
1859725752,1859725774,0,53.15,0
1859725752,1859725745,0,23.612000000000002,0
1859725785,1859726007,0,116.46600000000001,0
1859725785,1859725798,0,45.677,0
1859725785,1859725745,0,48.135999999999996,0
1859726053,1859725752,0,147.465,0
1859726053,1859726039,0,14.898,0
1859726053,1859726051,0,58.144,0
1859726242,1859726313,0,30.612,0
1859726242,1859725758,0,370.257,0
1859726242,10763146148,0,67.571,0
1859725837,1859725774,0,35.652,0
1859725837,1859725897,0,53.472,0
1859725837,1859726051,0,104.745,0
1859726280,1859726276,0,36.296,0
1859726280,1859726346,0,143.692,0
1859726280,1859725781,0,307.05099999999993,0
1859725821,1859725783,0,39.959,0
1859725821,6411395038,0,85.124,0
1859725821,12488765191,0,75.944,0
1859726007,1859726039,0,31.348,0
1859726007,1859725785,0,116.46600000000001,0
1859726007,1859725990,0,41.426,0
1859725798,1859725803,0,35.298,0
1859725798,1859725990,0,100.965,0
1859725798,1859725785,0,45.677,0
1859725795,1859725792,0,51.734,0
1859725795,1859725803,0,73.702,0
1859725795,1859725898,0,63.818999999999996,0
1859725803,1859725904,0,44.825,0
1859725803,1859725798,0,35.298,0
1859725803,1859725795,0,73.702,0
1859725898,1859726013,0,66.529,0
1859725898,1859725904,0,41.701,0
1859725898,1859725795,0,63.818999999999996,0
1859725990,1859725979,0,33.828,0
1859725990,1859725798,0,100.965,0
1859725990,1859726007,0,41.426,0
1859725904,1859725803,0,44.825,0
1859725904,1859725979,0,46.51,0
1859725904,1859725898,0,41.701,0
1859725817,1859725848,0,71.36,0
6411395038,1859726010,0,44.254,0
6411395038,1859725821,0,85.124,0
6411395038,12485199066,0,105.588,0
1859726163,1859725824,0,146.76,0
1859726163,1859726889,0,338.65700000000004,0
1859726163,1859726226,0,178.349,0
1859726028,6411395034,0,156.19799999999998,0
1859726028,1859725824,0,221.04699999999997,0
1859726028,1859726110,0,143.081,0
1859725829,1859725835,0,45.865,0
1859725829,6411395044,0,39.082,0
1859725829,1859725836,0,105.201,0
1859725836,6411395042,0,40.069,0
1859725836,1859725855,0,45.14,0
1859725836,1859725829,0,105.20100000000001,0
1859725958,1859726064,0,51.798,0
1859725958,1859725835,0,50.554,0
1859725958,1859725968,0,86.505,0
1859725958,1859725972,0,176.52200000000002,0
6411395042,1859725836,0,40.069,0
6411395042,6411395044,0,115.545,0
6411395042,6411395041,0,50.169,0
1859725855,1859725972,0,49.214,0
1859725855,1859725947,0,59.845,0
1859725855,1859725836,0,45.14,0
1859726051,1859725837,0,104.745,0
1859726051,1859726053,0,58.144,0
1859726051,1859726181,0,82.72800000000001,0
1859726001,1859726033,0,28.928,0
1859726001,1859725843,0,105.069,0
1859726001,1859726514,0,331.091,0
1859725968,1859725847,0,51.248,0
1859725968,1859725958,0,86.505,0
1859725968,1859725978,0,79.196,0
6411395036,1859725847,0,40.088,0
6411395036,6411395035,0,119.44,0
6411395036,6411395034,0,100.088,0
6412918935,1859726194,0,49.901,0
6412918935,1859726183,0,31.287000000000003,0
6412918935,1859725848,0,144.067,0
1859725972,1859725855,0,49.214,0
1859725972,6411395048,0,51.832,0
1859725972,1859726123,0,152.516,0
1859725972,1859725958,0,176.52200000000002,0
1859725947,12485199066,0,40.654,0
1859725947,1859726010,0,104.469,0
1859725947,1859725855,0,59.845,0
1859725894,12484785099,0,61.989999999999995,0
1859725894,12484785106,0,52.00900000000001,0
1859725894,12488717752,0,79.256,0
12484785099,1859725999,0,5.415,0
12484785099,1859725894,0,61.99,0
12484785099,12484785091,0,61.614999999999995,0
12488717752,1859725894,0,79.256,0
12488717752,12484785106,0,130.414,0
12488717752,12484785091,0,40.617,0
1859725979,1859726037,0,26.063,0
1859725979,1859725990,0,33.828,0
1859725979,1859725904,0,46.51,0
4102555655,1859725910,0,127.64699999999999,0
4102555655,1859726440,0,113.824,0
4102555655,4102555665,0,23.817,0
1859726188,1859725935,0,108.406,0
1859726188,1859726648,0,210.459,0
1859726188,12488717742,0,297.423,0
12488737510,1859725935,0,94.54199999999999,0
12485199066,1859725947,0,40.654,0
12485199066,6411395041,0,67.374,0
12485199066,6411395038,0,105.588,0
1859726010,1859726123,0,50.293,0
1859726010,6412918930,0,145.989,0
1859726010,6411395038,0,44.25399999999999,0
1859726010,1859725947,0,104.469,0
1859726064,6411387480,0,47.879,0
1859726064,1859725958,0,51.798,0
1859726064,1859726435,0,161.319,0
1859726064,1859726049,0,46.789,0
1859725978,6411395034,0,9.312,0
1859725978,1859726096,0,50.998,0
1859725978,1859725968,0,79.19600000000001,0
1859726032,1859725970,0,189.537,0
1859726032,4102555843,0,158.946,0
1859726032,1859726186,0,222.94599999999997,0
1859726186,1859726276,0,104.98,0
1859726186,1859726032,0,222.94600000000003,0
1859726186,1859725970,0,89.384,0
1859726186,1859726952,0,368.562,0
6411395048,1859725972,0,51.832,0
6411395048,1859726049,0,107.229,0
6411395048,1859726174,0,86.483,0
1859726123,1859726010,0,50.293,0
1859726123,1859726243,0,51.126,0
1859726123,12488765177,0,155.401,0
1859726123,1859725972,0,152.51600000000002,0
1859725973,12484785092,0,111.362,0
12484785092,12484785091,0,7.918,0
12484785092,12488717742,0,124.56,0
12484785092,1859725973,0,111.362,0
6411395034,1859725978,0,9.312,0
6411395034,1859726028,0,156.19799999999998,0
6411395034,6411395036,0,100.088,0
1859726096,1859725978,0,50.998,0
1859726096,1859726110,0,52.697,0
1859726096,1859726082,0,79.93,0
1859726037,1859726125,0,34.291,0
1859726037,1859726013,0,40.902,0
1859726037,1859725979,0,26.063,0
1859725999,12484785099,0,5.415,0
1859725999,1859726015,0,72.021,0
1859725999,1859726302,0,115.993,0
