u,v,freq
562873666,1834720211,3.0
437987972,1834720128,27.5
1824873145,582807725,24.5
582807725,2156974126,24.5
1834494256,1834494235,25.5
1834494235,1834494244,25.5
1834704688,1834724149,4.0
2889774165,2889774166,119.5
11587041192,562873664,24.5
1834393567,1834393568,2.0
563392576,1865210071,1.0
562873665,562873666,2.0
1834721183,563392578,4.0
563392578,1865210071,4.0
482481872,563392570,1.0
1834494253,1834494237,46.0
3456547540,482481865,4.0
1834720180,1834724145,4.0
1834761075,2625496321,47.0
2625496321,2889774165,47.0
2662207081,582809891,24.5
582809891,582807728,26.5
582807728,1834382830,97.0
562873664,1834728319,4.0
2625496335,2889774418,4.0
1834494253,1834494256,47.0
2672311329,2672311272,2.0
2915652770,2915652831,8.0
3456547540,1830337970,4.0
2637712924,437991354,2.0
1834704695,562873655,1.0
1834724154,1834720221,1.0
1834391745,1834391743,1.0
2625496413,574337171,1.0
574337171,2625496330,2.0
2625496330,2889774166,2.0
2905072877,2889774165,1.0
582807726,1824873145,25.5
1824873145,442000327,2.0
436239892,436239884,1.0
1834850299,1834832200,1.0
1834832200,563404887,23.5
563404887,1827324752,23.5
2672717365,5111345950,1.0
1865210076,2672369519,1.0
1834724138,2672375848,1.0
461773426,1834382830,2.0
5111345949,1834721172,1.0
1865210076,1834721178,3.0
574337166,2625496332,24.5
1865549590,2458037514,1.0
1834720203,1834720222,1.0
2156974126,2156974128,2.0
4092491894,461750357,1.0
461750357,439280600,1.0
439280600,2458037514,1.0
2156974123,1834375635,1.0
2889774252,574337166,24.5
574337166,2625496335,2.0
2156974124,4212704071,1.0
2705022180,1834724146,1.0
1865549592,461750357,1.0
461750357,4092491894,1.0
2509904174,1834494232,2.0
2889774418,2889774419,1.0
2889774419,2889774252,1.0
3456547540,562873658,69.5
2625496321,532934200,23.5
1834724143,1834720194,1.0
2637643227,582807728,46.0
1834494257,1827324742,1.0
1827324742,1022551804,1.0
2705022180,1834720128,1.0
2625496335,574337171,1.0
437987975,1834720170,1.0
1834393567,1834391744,46.0
1834391744,1834391729,46.0
5669568397,1638908380,12.0
1638908380,3864148669,26.0
5669568834,4406862632,24.0
4406862632,5669568832,85.5
5314257004,1638908322,18.0
1638908322,1638908325,65.0
5669568825,5669568824,12.0
5669568824,3864148668,102.5
3864148668,3864148669,123.5
2642554961,6690003522,9.0
6690003522,2642555041,14.0
2642555041,1830731311,22.0
1830731311,1834825256,22.0
1834825256,1834825305,27.0
1834747608,1834747576,29.5
1834747576,411669409,29.5
4309797167,2409431636,35.0
2409431636,4310023170,60.0
4310023170,2184963095,69.0
2184963095,2409431630,96.0
2409431630,2409431633,103.0
2409431633,1638909049,151.5
1638909049,2409431638,164.5
1638908522,1638908646,56.5
1638908370,1886258581,21.0
1886258581,1889319867,28.0
1889319867,1911019895,43.0
1911019895,1889319877,88.5
1889319877,1638908301,81.5
1834734254,3281861270,125.5
3835045526,1638908499,36.0
1638908499,1638908385,68.5
1889319875,1889319865,28.0
1889319865,1886258594,36.0
1638908579,2176631305,115.5
2672717239,2672717236,25.0
2672717236,2672717225,29.0
2672717225,2672717194,54.5
2672717194,532934168,97.0
532934168,1834720124,107.0
1834720124,1834720120,116.0
1834720120,1834728301,50.0
1834728301,1834728303,32.0
1834728303,2672717006,32.0
2672717006,2916813191,32.0
1638908682,1638908616,10.0
1638908616,5679235527,83.0
5679235527,3815280444,81.0
3752319279,1638908408,190.5
3864149669,3864149666,2.0
3864149666,3864149685,21.0
1638908991,2176631516,28.0
2176631516,2177953819,55.5
2177953819,2177953821,32.0
2177953821,4309987410,32.0
4309987410,2409431626,32.0
2409431626,1638909040,40.0
1638909040,3864149678,44.0
2410538419,1638908866,55.5
4358609722,4086918028,14.0
4086918028,8065957994,2.0
8065957994,8066018501,14.0
1638908646,1638908828,109.0
1911301265,1639378613,4.0
1639378613,1911301273,154.0
1911301273,1911301263,170.0
1638908685,1638908684,31.0
1638908887,3815281077,306.5
3815281077,3815281178,104.5
3815281178,3815281191,171.5
2672717187,2672717193,27.5
1834825354,1834761082,48.0
1834761082,4154369035,70.5
4154369035,1834832223,95.0
1638908317,2395785381,34.0
2395785381,5314257000,40.0
5314257000,1911019875,43.0
1911019875,5314257002,103.0
2177953828,2177953834,96.5
2177953834,2177953831,222.0
2176631306,1638908616,8.0
2409431650,2177953828,13.0
1834764030,1834764031,123.5
1834764031,8065879959,57.0
8065879959,1638909065,57.0
1638909065,1638909068,170.5
11384906009,1834803227,2.0
1834803227,1834773598,26.5
1834773598,1834773596,3.0
1834773596,1834803202,4.0
1834803202,1834803215,4.0
1834803215,1834803206,27.5
5669568395,5669568824,72.5
2176631308,2409431644,85.0
1638908647,2176631308,50.5
5669568833,5669568832,16.0
5669568399,1638908322,14.0
5669568400,1911019878,3.0
1911019878,2395785376,6.0
2395785376,5314257001,12.0
5314257001,5314257003,23.0
5314257003,5314257002,64.0
