u,v,freq
1864029326,2541352732,1
2541352732,2541352712,1
2541352712,457431976,1
457431976,1832887294,3
1886255792,1886255791,1
1886255791,1886255789,1
1888275113,418979239,2
418979239,1838721605,3
1864029329,1864029327,4
418979239,1836364516,2
2548007181,1832887586,1
450298400,8263725413,1
1832887291,7565580117,2
7565580117,1864029340,4
442982586,4459511301,1
1864029343,1864029340,2
429729053,4469560664,1
1889922558,1836928427,3
4109103509,2290026087,3
4269660041,4269660037,1
4269660037,2548159475,1
461774966,2294260756,2
2548159475,4269660037,1
2287610773,2287610781,1
2287610781,1888275240,2
1832887309,2293140664,1
2293140664,2541352733,1
2548159453,2555402982,2
1832881750,1864029325,1
1829320367,2548159453,1
4459511299,2293447347,1
1834391760,4224135786,29
4224135786,1834494253,41
1834494253,1834494237,48
1834494237,2662208084,78
2662208084,1830337943,84
1830337943,1830337928,90
1865549593,1865549594,5
1865549594,1865549595,5
1865549595,1865549590,10
1865549590,1865549588,11
1865549588,439280583,12
439280583,448961307,15
1834720203,1834704686,11
1834704686,563392574,11
563392574,563392576,13
563392576,1865210071,16
1865210071,563392578,17
563392578,1834721178,48
1834721178,4014695095,59
4014695095,574334936,59
574334936,2625496329,60
2625496329,5963570992,60
5963570992,574337168,60
1834382809,582807727,2
582807727,1834393567,3
1834393567,1834391744,3
1834391744,1834391760,27
2156974130,2156974125,4
2156974125,582807725,7
582807725,1824873145,8
1824873145,582807726,11
582807726,1834391729,15
1834391729,1834391744,23
4092491899,4092491890,1
4092491890,2156974124,1
2156974124,4212704071,2
4212704071,4212704072,5
4212704072,1829575039,7
1829575039,1829575036,8
1829575036,4224135786,8
1830337957,1834704703,26
1834704703,1830337941,30
1830337941,1834721183,30
1834721183,563392578,30
1834375663,4212704070,3
4212704070,4212704071,3
1834391745,1834391743,3
1834391743,1834391731,4
1834391731,2625496676,24
2625496676,2625496682,25
2625496682,2835224027,60
1022551804,1834494244,8
1834494244,1834494235,9
1834494235,2509904153,11
2509904153,1834494232,12
1834494232,1834494250,20
1834494250,1834494258,21
2637643314,482481869,3
482481869,1830337909,15
1830337909,1834720214,17
1834720214,1830337970,18
1830337970,1834704684,20
1834704684,1830337965,20
1830337965,562873653,21
562873653,1830337957,24
2662207267,1830337909,2
2835223842,2835224027,3
1834850330,1827324739,3
1827324739,437985748,3
1834704697,2672369519,5
2672369519,1865210076,7
1865210076,1834721178,9
1865549589,1865549595,3
1834391751,1834494256,2
1834494256,1834494253,3
1834391736,1830337960,2
1830337960,1830337943,3
2637643227,2637643314,1
1824873157,1834391729,5
1834761075,574337172,1
574337172,510145272,1
510145272,1834391753,17
1834391753,1834391742,17
1834391742,1834391716,18
1834391716,1834391731,18
471716937,4086918018,2
4086918018,482481869,10
1834382830,461773426,2
461773426,482481867,7
482481867,582807729,7
582807729,3456547540,24
3456547540,562873658,26
562873658,1834382823,27
1834382823,582807730,27
582807730,1834393568,28
1834393568,582807732,28
582807732,1834391738,28
1834391738,4014695093,28
4014695093,1834494237,29
563392570,1834720203,9
2509904189,2509904174,5
2509904174,1834494232,7
439280589,439280596,1
439280596,439280599,1
439280599,1865549590,1
1827324742,1022551804,5
2905072876,2905072877,2
2905072877,2889774165,2
2889774165,2889774166,5
2889774166,2625496330,15
2625496330,574337171,16
574337171,2625496413,16
2625496413,510145270,17
510145270,2625496682,35
1827324752,510145272,16
1834825227,1834832200,4
1834832200,563404887,10
563404887,1827324752,12
1834850299,1834832200,5
1020676075,563404887,1
1834850352,1834850299,1
1830616122,1865549593,1
1834494257,1827324742,4
436239892,436239894,1
436239894,1818517350,1
1818517350,411669988,2
411669988,1824874813,2
1824874813,1834375659,4
1834375659,1830345833,4
1830345833,437991345,8
437991345,7980986351,8
7980986351,457652923,17
457652923,473404784,27
473404784,1824880676,51
1824880676,1855631128,14
1855631128,675924682,17
675924682,1823311513,20
1823311513,1832901703,20
1832901703,258765311,23
258765311,1823311495,21
1823311495,258765300,25
2625496332,574337166,16
574337166,2625496335,16
2625496335,2889774418,16
2889774418,510145270,18
436239884,436239897,2
436239897,411669989,2
411669989,440018190,2
440018190,1824873146,2
1824873146,1824874813,2
1834720194,1829575050,1
1829575050,4714034102,10
4714034102,1022892283,10
1022892283,2889774077,10
2889774077,2889774166,10
1834825271,1827324752,3
1834391747,2662207970,3
2662207970,2662208084,3
2889774432,2889774419,1
2889774419,2889774418,1
2672717365,5111345950,13
5111345950,2625496332,13
1834850328,1865215715,1
1865215715,1851790547,3
1834391735,1834391734,2
1834391734,1834391747,2
1827324744,1834494235,1
5111345949,574334936,1
11587041192,562873664,5
562873664,1834728319,5
1834728319,562873666,6
562873666,1834720211,6
1834720211,1834720120,6
1834720120,1834720182,8
1834720182,2704032602,8
2704032602,2704032610,8
2704032610,1834720221,8
1834720221,1834724154,8
1834724154,1834720196,8
1834720196,1834720200,8
1834720200,563390996,8
563390996,2905347686,9
2905347686,1834720209,9
1834720209,1829575050,9
1834724148,1834724160,1
1834724160,1834724153,1
1834724153,2915445495,1
2915445495,563390996,1
1824873155,4092283360,1
4092283360,2156974123,1
2156974123,1834375635,1
1834375635,4212704072,1
2662669303,2670915966,7
2670915966,2662669382,7
2662669382,2670916091,11
2670916091,2662669632,11
2662669632,438757181,11
438757181,437987970,11
437987970,437987972,11
437987972,1834720128,11
1834720128,2705022180,11
2705022180,1834724146,11
1834724146,1834720180,11
1834720180,1834720134,11
1834720134,1834724155,11
1834724155,1834720147,11
1834720147,1834724149,12
1834724149,1834724140,12
1834724140,1834724150,12
1834724150,2672717365,12
437988456,2662669303,5
1834720222,1834720203,1
1824873161,1829575039,1
562873655,2672375824,4
2672375824,1834704691,4
1834704691,1834704699,4
1834704699,1865210075,4
1865210075,1834704692,4
1834704692,2672657716,4
2672657716,1834704697,4
2156974126,2156974124,1
1834764032,1830459097,57
1830459097,12979725836,58
12979725836,4020083977,59
4020083977,1834764038,82
1834764038,5634115173,105
3864149141,3864149669,31
3864149669,3815281607,33
3815281607,2410538425,33
2410538425,2410538427,35
2410538427,1638909193,35
1638909193,2935569871,72
2935569871,563399111,74
563399111,1834803227,112
1834803227,1834773598,113
1834773598,1834773596,114
1834773596,1834803202,119
1834803202,1637656708,119
1637656708,1740247404,123
1740247404,1639385191,124
1639385191,1834782591,126
1834782591,5634115173,127
2409431641,1911301271,30
1911301271,1639365378,30
1639365378,1911301276,31
1911301276,1639346857,33
1639346857,563399111,37
1638909056,1638909009,2
1638909009,3815281298,2
3815281298,1638908887,2
1638908887,3815281077,3
3815281077,3815281073,6
3815281073,3815281062,7
3815281062,3664705738,7
3664705738,3991625922,7
3991625922,1638908860,11
1638908860,1638909083,33
1638909083,1638909161,35
1638909161,1638909193,35
2177953833,2177953841,14
2177953841,1830362465,14
1830362465,2176631515,14
2176631515,1638908864,14
1638908864,2409431639,22
2409431639,1638908866,22
1638908866,3777794133,22
3777794133,3862868628,26
3862868628,3864149141,29
3815483816,1638908385,7
1638908385,1638908499,7
1638908499,4086918028,9
4086918028,8065957994,15
8065957994,8065879959,16
8065879959,1638909065,17
1638909065,1834764030,17
1834764030,6253560073,18
6253560073,4187740974,19
4187740974,1834764038,22
11384906009,1834803227,1
1638909044,2410538419,1
2410538419,3864149064,2
3864149064,3862868628,2
1834825305,1834825256,3
1834825256,4020083977,4
2642554934,6690003522,4
6690003522,2642555041,5
2642555041,2642555037,5
2642555037,2888895579,5
2888895579,2642555000,5
2642555000,2642554964,9
2642554964,5634115173,9
1834747601,1834747569,16
1834747569,1834728310,17
1834728310,2672310540,18
2672310540,1834734240,20
1834734240,1834728313,22
1834728313,2672716973,22
2672716973,1834728305,22
1834728305,8065879957,23
8065879957,429674178,43
429674178,1834764032,53
1740234331,3991625922,2
4707481293,1834720218,1
1834720218,532934200,1
532934200,2625496321,1
2625496321,2889774165,1
2672717006,2916813191,20
2916813191,8065879957,20
1834747608,1834747601,2
1740247417,1639385191,1
411669447,1638908613,22
1638908613,3815280443,22
3815280443,4187866092,22
4187866092,1638908860,22
1834825326,4020083977,15
1911301265,1911301276,1
1638908408,3752319298,1
3752319298,3752319333,1
3752319333,1830362479,1
1830362479,4086918028,3
1834832223,676024880,3
676024880,1834825326,9
1834825354,1834825263,1
1834825263,1834825326,1
1638908380,3864148489,2
3864148489,1638908376,2
1638908376,5669568396,4
5669568396,5669568825,4
5669568825,3864148665,4
3864148665,1638908553,4
1638908553,1638908579,4
1638908579,1638908647,4
1638908647,2176631308,4
2176631308,1638908864,4
4154369035,1834761082,1
1834761082,676024880,2
2409431619,1638908880,3
1638908880,2176631514,3
2176631514,1638908872,3
1638908872,1638908864,3
2670916385,2670916397,4
2670916397,1834728303,17
1834728303,2672717006,19
1638909206,1834773607,2
1834773607,1834773596,2
1638908991,2176631516,2
2176631516,2177953819,2
2177953819,2177953821,3
2177953821,4309987410,3
4309987410,2409431630,3
2409431630,2184963095,15
2184963095,4310023170,15
4310023170,2409431636,16
2409431636,4309797167,16
4309797167,2177953822,20
2177953822,1638909166,23
1638909166,3864402386,26
3864402386,2409431641,26
1830362471,1830362479,1
1859685650,411669447,1
4358609722,4086918028,2
676024957,1834832223,1
2672717194,532934168,1
532934168,1834720124,1
1834720124,1834720120,1
1834720120,1834728301,1
1834728301,1834728303,1
1834728320,2670916385,4
1834832233,1834825227,1
2672717239,2672717236,2
2672717236,532934191,3
532934191,2916813792,5
2916813792,2660883552,5
2660883552,2660883556,5
2660883556,4007847831,6
4007847831,429674178,6
3835045727,3835045526,2
3835045526,1638908499,2
1834734254,1834734248,2
1834734248,1834734240,2
1830459038,1834728316,12
1834728316,1834728300,12
1834728300,2670916397,13
1638908616,5679235527,3
5679235527,3815280444,3
3815280444,3777794133,3
2642554941,2642555000,4
1834803201,1637656708,3
4187740977,4187740974,1
1834761076,1834764027,1
1834764027,1830459097,1
1834764034,1827324746,2
1827324746,676024880,3
1834747568,1834747601,11
2890085748,2890085747,1
2890085747,1834761348,1
1834761348,1827324746,1
1638909172,2177953822,2
3815281191,3815281178,1
3815281178,3815281077,1
1868192782,2176631307,1
2176631307,2176631305,1
2176631305,1638908588,1
1638908588,2176631306,1
2176631306,1638908616,1
