u,v,freq
1834720203,1834704686,286.5
1834704686,563392574,291.5
563392574,563392576,291.5
563392576,1865210071,296.5
1865210071,563392578,322.0
563392578,1834721178,884.0
2670915966,2662669382,151.0
2662669382,2670916091,164.0
2670916091,2662669632,169.0
2662669632,438757181,225.0
438757181,437987970,233.0
437987970,437987972,261.5
437987972,1834720128,346.0
1834720128,2705022180,406.0
2705022180,1834724146,408.0
1834724146,1834720180,441.0
1834720180,1834720134,453.0
1834720134,1834724155,461.0
1834724155,1834720147,489.5
1834720147,1834724149,602.0
1834724149,1834724140,670.5
1834724140,1834724150,693.0
1834724150,2672717365,693.0
2672717365,5111345950,694.0
5111345950,2625496332,694.0
2625496332,574337166,719.5
574337166,2625496335,722.5
2625496335,2889774418,725.5
2889774418,510145270,795.0
510145270,2625496682,1932.0
2625496682,2835224027,2084.0
2672657707,2672657716,8.0
1834720150,1834720196,24.0
1834720196,1834720200,455.5
1834720200,563390996,508.0
563390996,2905347686,642.5
2905347686,1834720209,681.5
1834720209,1829575050,807.5
1829575050,4714034102,872.0
4714034102,1022892283,872.0
1022892283,2889774077,929.0
2889774077,2889774166,929.0
2889774166,2625496330,1131.0
2625496330,574337171,1131.0
574337171,2625496413,1137.0
2625496413,510145270,1137.0
1834724153,2915445495,64.5
2915445495,563390996,130.5
1834724143,1834720194,52.5
1834720194,1829575050,64.5
2672657596,2672375853,16.0
2672375853,1834724146,32.0
2458037514,1865549592,57.0
1865549592,2156974123,57.0
2156974123,1834375635,58.0
1834375635,4212704072,58.0
562873665,1834720132,19.0
1834720132,1834720168,54.5
1834720168,2672311329,87.0
2672311329,1834724138,114.0
1834724138,2672375848,121.0
2672375848,1834724141,131.0
1834724141,2672375870,141.0
2672375870,1834720221,145.0
1834720221,1834724154,393.0
1834724154,1834720196,399.0
2905347569,1834720219,7.0
1834720219,2905347686,22.0
1834382830,461773426,166.5
461773426,482481867,168.5
482481867,582807729,191.0
582807729,3456547540,323.5
3456547540,562873658,401.0
562873658,1834382823,424.5
1834382823,582807730,473.5
582807730,1834393568,519.5
1834393568,582807732,519.5
582807732,1834391738,546.0
1834391738,4014695093,551.0
4014695093,1834494237,551.0
4092491894,461750357,11.0
461750357,439280600,11.0
439280600,2458037514,11.0
1834724156,1834724153,9.0
582807727,1834393567,170.5
1834393567,1834391744,218.5
1834391744,1834391760,525.0
1834391760,4224135786,548.5
2662207267,1830337909,27.5
1830337909,1834720214,305.5
1834720214,1830337970,329.0
1830337970,1834704684,332.0
1834704684,1830337965,354.5
1830337965,562873653,377.0
562873653,1830337957,399.5
1830337957,1834704703,471.0
1834704703,1830337941,517.0
1830337941,1834721183,562.0
1834721183,563392578,562.0
1834720170,562873655,100.0
562873655,2672375824,423.0
2672375824,1834704691,441.0
2915445713,2915445495,59.0
1834720136,2672369297,55.0
2672369297,1834724145,64.0
1834724145,1834720147,95.5
1834720165,1834720154,17.0
1834720154,1834720144,52.5
1834720144,2704032610,55.5
2704032610,1834720221,240.0
1834391714,1834391742,50.0
1834391742,1834391716,103.0
1834391716,1834391731,127.5
1834391731,2625496676,152.0
2625496676,2625496682,152.0
1834704688,1834704697,8.0
2672375820,2672375824,15.0
563390473,437987972,54.0
1834728319,562873666,36.5
562873666,1834720211,44.5
1834720211,1834720120,94.5
1834720120,1834720182,151.5
1834720182,2704032602,154.5
2704032602,2704032610,165.5
2672311272,2672311329,15.0
1834724160,1834724153,50.5
1834720163,1834720200,43.5
1834704690,562873655,320.0
2509904189,2509904174,1.0
2509904174,1834494232,3.0
1834494232,1834494250,96.0
1834494250,1834494258,168.5
2905072876,2905072877,25.5
2905072877,2889774165,27.5
2889774165,2889774166,202.0
1834391735,1834391734,15.0
1834391734,1834391747,44.5
1834391747,2662207970,44.5
2662207970,2662208084,44.5
562873661,2662669632,33.5
1834720233,1834720163,5.0
1834494244,1834494235,70.5
1834494235,2509904153,70.5
2509904153,1834494232,93.0
1834720156,1022892283,57.0
563390481,562873665,4.0
1834391729,1834391744,304.5
2662669303,2670915966,72.5
1834720217,1834724141,5.0
1834720122,2672375853,12.0
1830616122,1865549593,1.0
1865549593,1865549594,1.0
1865549594,1865549595,23.5
1865549595,1865549590,46.0
1865549590,1865549588,137.0
1865549588,439280583,182.0
439280583,448961307,182.0
2637643314,482481869,51.0
482481869,1830337909,277.0
2156974130,2156974125,163.5
2156974125,582807725,254.5
582807725,1824873145,254.5
1824873145,582807726,255.5
582807726,1834391729,303.5
562873664,1834728319,32.5
1834391715,1834494250,72.5
1834724147,2672375718,5.0
2672375718,2672375820,5.0
1834375663,4212704070,23.5
4212704070,4212704071,23.5
563390999,1834724143,33.5
1834704695,1865210073,50.0
1865210073,1834704680,56.0
1834704680,1834704692,104.0
532934200,2625496321,79.5
2625496321,2889774165,103.0
1834382809,582807727,123.5
2672311287,1834720128,10.0
1834724148,1834724160,18.0
2660977470,482481872,213.0
482481872,563392570,216.0
1834720172,2672657596,11.0
2662208159,1834391715,24.5
1834494256,1834494253,120.5
2889774419,2889774418,46.0
436239892,436239894,7.0
436239894,1818517350,52.0
1818517350,411669988,75.5
411669988,1824874813,75.5
1824874813,1834375659,143.0
1834375659,1830345833,189.0
1830345833,437991345,420.0
437991345,7980986351,420.0
7980986351,457652923,532.0
457652923,473404784,649.5
473404784,1824880676,1066.0
1824880676,1855631128,293.0
1855631128,675924682,293.0
675924682,1823311513,577.5
1823311513,1832901703,577.5
1832901703,258765311,693.0
258765311,1823311495,578.5
1823311495,258765300,659.0
446557373,1834724148,9.0
461773430,1834382830,136.0
1834382815,1834382809,53.0
11587041192,562873664,27.5
2915652831,1834720209,120.0
1834721172,5111345949,46.0
5111345949,574334936,47.0
1834391743,1834391731,24.5
1834761075,574337172,2.0
574337172,510145272,2.0
510145272,1834391753,51.0
1834391753,1834391742,51.0
2662207081,2662207267,24.5
1827324752,510145272,49.0
482481865,1834382815,4.0
582809891,582807729,130.5
2915652770,2915652831,8.0
2637712924,437991354,3.0
437991354,437991358,3.0
437991358,2637672842,5.0
2637672842,1818517362,50.0
1818517362,1830345831,50.0
1830345831,1830345833,50.0
1834391745,1834391743,1.0
436239884,436239897,68.5
436239897,411669989,91.0
411669989,440018190,91.0
440018190,2156974129,68.5
2156974129,2156974125,91.0
437987975,1834720170,96.0
1834850299,1834832200,1.0
1834832200,563404887,24.5
563404887,1827324752,24.5
2156974121,2156974130,23.5
471716937,4086918018,118.0
4086918018,482481869,226.0
2889774252,574337166,1.0
1834720174,1834720163,30.5
1824873161,1829575039,1.0
2637643227,2637643314,46.0
1834494257,1827324742,1.0
1827324742,1022551804,1.0
1022551804,1834494244,23.5
1638908977,3815281336,28.0
3815281336,3838115448,409.0
3838115448,3815281178,492.5
3815281178,3815281077,596.5
3815281077,3815281073,1078.0
3815281073,3815281062,1081.0
3815281062,3664705738,1084.0
3664705738,3991625922,1099.0
3991625922,1638908860,1109.0
1638908860,1638909083,3403.0
1638909083,1638909161,3452.5
1638909161,1638909193,3505.0
1638909193,2935569871,6622.0
2935569871,563399111,6622.0
563399111,1834803227,9041.0
1834803227,1834773598,9044.0
1834773598,1834773596,9047.0
1834773596,1834803202,9049.0
1834803202,1637656708,9052.0
1637656708,1740247404,9075.5
1740247404,1639385191,9099.0
1639385191,1834782591,9150.0
1834782591,5634115173,9150.0
5669568397,1638908380,14.0
1638908380,3864148489,28.0
3864148489,1638908376,68.0
1638908376,5669568396,898.0
5669568396,5669568825,936.5
5669568825,3864148665,961.5
3864148665,1638908553,1003.5
1638908553,1638908579,1006.5
1638908579,1638908647,1174.5
1638908647,2176631308,1249.0
2176631308,1638908864,1291.5
1638908864,2409431639,2256.0
2409431639,1638908866,2258.0
1638908866,3777794133,2262.0
3777794133,3862868628,2680.0
3862868628,3864149141,2767.0
3864149141,3864149669,2887.5
3864149669,3815281607,2914.5
3815281607,2410538425,2915.5
2410538425,2410538427,3091.5
2410538427,1638909193,3094.5
5669568834,4406862629,62.5
4406862629,1638908579,106.0
5314257004,5314257003,23.0
5314257003,5314257002,104.0
5314257002,1911019875,745.0
1911019875,5314257000,747.0
5314257000,2395785381,765.0
2395785381,1638908317,779.0
1638908317,1638908376,820.0
1638908526,411669447,208.5
411669447,1638908613,2275.0
1638908613,3815280443,2282.0
3815280443,4187866092,2289.0
4187866092,1638908860,2290.0
2642554961,6690003522,9.0
6690003522,2642555041,14.0
2642555041,2642555037,14.0
2642555037,2888895579,14.0
2888895579,2642555000,14.0
2642555000,2642554964,20.0
2642554964,5634115173,25.0
1834747608,1834747601,24.5
1834747601,1834747569,355.0
1834747569,1834728310,386.5
1834728310,2672310540,390.5
2672310540,1834734240,482.0
1834734240,1834728313,537.5
1834728313,2672716973,565.0
2672716973,1834728305,568.0
1834728305,8065879957,622.0
8065879957,429674178,1160.5
429674178,1834764032,1599.0
1834764032,1830459097,1624.0
1830459097,12979725836,1692.5
12979725836,4020083977,1694.5
4020083977,1834764038,1920.0
1834764038,5634115173,5524.5
4309797167,2177953822,1328.5
2177953822,1638909166,1398.5
1638909166,3864402386,1547.5
3864402386,2409431641,1551.5
2409431641,1911301271,1587.0
1911301271,1639365378,1613.0
1639365378,1911301276,1632.0
1911301276,1639346857,1807.5
1639346857,563399111,2419.0
1638908522,1638908646,96.0
1638908646,1638908828,307.0
1638908828,1830362479,691.0
1830362479,4086918028,982.5
4086918028,8065957994,3125.5
8065957994,8065879959,3310.5
8065879959,1638909065,3344.0
1638909065,1834764030,3457.5
